16.6868,0.0000,0.9844
16.4069,0.0000,0.9861
26.1685,0.0000,0.9833
15.7281,0.0000,0.9885
17.6491,0.0000,0.9863
15.8839,0.0000,0.9855
21.7379,0.0000,0.9827
23.6322,0.0000,0.9835
11.5745,0.0000,0.9828
23.0238,0.0000,0.9819
16.2095,0.0000,0.9848
14.6037,0.0000,0.9841
18.7244,0.0000,0.9866
26.7757,0.0000,0.9840
15.5382,0.0000,0.9842
16.3710,0.0000,0.9868
24.4424,0.0000,0.9831
15.0464,0.0000,0.9825
28.8285,0.0000,0.9851
21.7596,0.0000,0.9874
23.2756,0.0000,0.9845
23.0238,0.0000,0.9868
16.3397,0.0000,0.9840
29.6025,0.0000,0.9808
17.5422,0.0000,0.9861
14.3649,0.0000,0.9809
15.7141,0.0000,0.9828
15.5730,0.0000,0.9806
17.9937,0.0000,0.9878
26.7480,0.0000,0.9792
21.3242,0.0000,0.9824
30.8009,0.0000,0.9826
34.6797,0.0000,0.9864
14.4959,0.0000,0.9831
13.2857,0.0000,0.9803
16.2506,0.0000,0.9825
18.6854,0.0000,0.9870
15.7146,0.0000,0.9882
18.7239,0.0000,0.9853
11.5675,0.0000,0.9807
24.1870,0.0000,0.9839
17.9073,0.0000,0.9830
14.5321,0.0000,0.9823
14.8550,0.0000,0.9818
17.9231,0.0000,0.9858
16.2043,0.0000,0.9846
21.2037,0.0000,0.9795
18.5950,0.0000,0.9852
17.5415,0.0000,0.9889
14.5931,0.0000,0.9839
20.0139,0.0000,0.9838
15.1431,0.0000,0.9863
14.6033,0.0000,0.9832
13.7075,0.0000,0.9830
27.8912,0.0000,0.9827
32.9199,0.0000,0.9849
15.6801,0.0000,0.9847
18.1911,0.0000,0.9868
22.3123,0.0000,0.9856
23.6553,0.0000,0.9858
16.2131,0.0000,0.9826
13.3551,0.0000,0.9837
28.0285,0.0000,0.9839
16.2044,0.0000,0.9871
20.4057,0.0000,0.9829
25.9481,0.0000,0.9841
23.5041,0.0000,0.9827
12.6394,0.0000,0.9819
18.3994,0.0000,0.9842
14.5221,0.0000,0.9820
18.7250,0.0000,0.9845
12.8910,0.0000,0.9799
18.1866,0.0000,0.9873
13.9385,0.0000,0.9817
21.7874,0.0000,0.9833
17.0435,0.0000,0.9867
16.3590,0.0000,0.9851
17.1330,0.0097,0.9850
18.4189,0.0000,0.9815
15.0691,0.0000,0.9847
14.1703,0.0000,0.9827
21.6561,0.0000,0.9832
22.0666,0.0000,0.9840
17.2057,0.0000,0.9805
12.5037,0.0000,0.9814
17.1347,0.0000,0.9857
18.8370,0.0000,0.9857
16.2043,0.0000,0.9866
28.5477,0.0000,0.9832
25.5432,0.0000,0.9819
19.0965,0.0000,0.9858
12.5046,0.0000,0.9805
14.1579,0.0000,0.9824
16.2043,0.0000,0.9866
22.1942,0.0000,0.9810
14.4969,0.0000,0.9850
16.6684,0.0000,0.9849
15.7227,0.0000,0.9842
11.5635,0.0000,0.9809
30.2657,0.0000,0.9860
