86.4168,0.0000,0.9691
21.2068,0.0000,0.9696
80.6644,0.0000,0.9729
64.0768,0.0000,0.9740
23.1118,0.0000,0.9740
31.5623,0.0000,0.9729
23.0238,0.0000,0.9733
78.5595,0.0000,0.9726
20.0621,0.0000,0.9744
21.1862,0.0000,0.9695
22.4435,0.5336,0.9753
100.2997,0.0000,0.9745
105.8262,0.0000,0.9778
77.1338,0.0000,0.9728
20.6456,0.0140,0.9725
60.9830,0.0000,0.9758
103.0813,0.0000,0.9745
20.8698,0.0000,0.9720
21.7596,0.0000,0.9731
24.0898,0.3245,0.9770
92.6270,0.0000,0.9727
14.9860,1.9367,0.9727
36.4389,0.0000,0.9734
17.6189,1.3587,0.9761
22.2498,0.0000,0.9722
82.4470,0.0000,0.9713
20.0139,0.6862,0.9793
24.4030,0.0000,0.9730
22.2500,0.0000,0.9720
21.8789,0.0000,0.9673
19.2830,0.0000,0.9731
20.6452,0.0000,0.9736
23.7129,0.0000,0.9759
73.5529,0.0000,0.9695
109.3648,0.0000,0.9748
87.3666,0.0000,0.9781
105.8549,0.0000,0.9754
21.7599,0.0000,0.9769
82.5550,0.0000,0.9705
78.3724,0.0000,0.9714
21.8617,0.0000,0.9769
66.2208,0.0000,0.9742
23.6687,0.0000,0.9735
39.0601,0.0000,0.9745
82.5203,0.0000,0.9714
20.6451,0.0000,0.9715
114.7760,0.0000,0.9710
31.6637,0.0000,0.9700
22.3789,0.0000,0.9744
100.2382,0.0000,0.9802
22.6884,0.0000,0.9707
25.2167,0.0000,0.9766
69.4882,0.0000,0.9732
85.4760,0.0000,0.9723
21.8762,0.0000,0.9740
77.4644,0.0000,0.9707
88.2453,0.0000,0.9719
87.1410,0.0000,0.9721
86.2987,0.0000,0.9758
25.2300,0.0000,0.9781
110.9651,0.0000,0.9791
84.5510,0.0000,0.9713
62.4056,0.0000,0.9664
22.6884,0.0000,0.9742
16.3253,1.0442,0.9747
60.9304,0.0000,0.9715
20.0569,0.0000,0.9706
75.1768,0.0000,0.9703
99.7109,0.0001,0.9740
128.1659,0.0000,0.9786
22.3908,0.0000,0.9783
90.1399,0.0000,0.9725
96.7958,0.0000,0.9730
74.3888,0.0000,0.9692
22.2498,0.0000,0.9766
26.5900,0.0000,0.9755
22.3788,0.0000,0.9750
73.9908,0.0000,0.9697
20.0139,0.0000,0.9680
46.8418,0.0000,0.9743
37.7237,0.0000,0.9716
84.8734,0.0000,0.9752
56.6944,0.0000,0.9699
105.1997,0.0000,0.9718
21.7597,0.0000,0.9761
117.3549,0.0000,0.9755
22.2498,0.0000,0.9728
25.9834,0.0000,0.9791
22.2498,0.0000,0.9746
22.3788,0.0000,0.9752
23.5139,0.0000,0.9752
20.6690,0.0000,0.9767
71.5894,0.0000,0.9761
23.6687,0.0000,0.9754
23.0239,0.0000,0.9760
67.4395,0.0000,0.9687
35.5912,0.0000,0.9758
23.5139,0.0000,0.9741
22.2499,0.0000,0.9785
89.4682,0.0000,0.9706
