52,0,10.08927,0.00000,0.69720
52,26,0.00000,0.00000,0.13587
52,52,0.00000,0.00000,0.04065
52,78,0.00000,0.00000,0.30993
52,104,0.35076,0.00000,0.75408
52,130,0.00000,0.00000,0.56090
52,156,6.64784,0.00000,0.68037
52,182,0.00000,0.43405,0.46700
52,208,2.16449,0.02906,0.39170
52,234,2.07159,0.03758,0.17544
52,260,1.90033,0.03204,0.75522
52,286,0.00000,0.00000,0.63040
52,312,0.00000,0.00000,0.41959
52,338,0.00000,0.00000,0.67597
52,364,0.00000,0.00000,0.85568
52,390,0.27645,0.37712,0.72687
52,416,0.00000,0.00000,0.50665
52,442,0.00000,0.00000,0.49318
52,468,0.79341,0.00000,0.60866
52,494,0.00000,0.00000,0.60729
52,520,0.00000,0.00000,0.48417
52,546,0.07763,0.32353,0.73047
52,572,6.29101,0.01090,0.91480
52,598,0.00000,0.00000,0.14669
52,624,3.09883,0.00000,0.78233
52,650,6.37966,0.00000,0.76074
52,676,0.18049,0.00000,0.02624
52,702,0.00000,0.00000,0.25777
52,728,0.00000,0.38275,0.53860
78,0,0.97165,0.00000,0.41702
78,26,0.93559,0.00000,0.39120
78,52,0.20413,0.00000,0.21271
78,78,0.70009,0.00000,0.65497
78,104,0.36544,0.00000,0.77325
78,130,0.24073,0.00000,0.58044
78,156,0.28482,0.13232,0.66284
78,182,2.43729,0.05954,0.50190
78,208,0.00000,0.03420,0.42745
78,234,4.45125,0.00000,0.67496
78,260,0.00000,0.00000,0.73338
78,286,0.00000,0.00000,0.50641
78,312,0.00000,0.00000,0.68910
78,338,0.00000,0.00000,0.73511
78,364,0.00000,0.14592,0.77485
78,390,0.00000,0.00000,0.65435
78,416,0.00000,0.03420,0.60121
78,442,0.00000,0.00000,0.50812
78,468,0.00000,0.00000,0.65711
78,494,0.03597,0.00000,0.54968
78,520,0.30602,0.12751,0.70471
78,546,1.12823,0.26704,0.84509
78,572,9.33338,0.02006,0.91386
78,598,6.89994,0.09762,0.80800
78,624,0.00000,0.39289,0.69830
78,650,9.52493,0.00303,0.75092
78,676,0.00000,0.00000,0.22579
78,702,0.00000,0.21204,0.44068
104,0,1.40294,0.00000,0.45058
104,26,0.43056,0.00000,0.40956
104,52,3.13684,0.00000,0.54286
104,78,0.96417,0.00000,0.71050
104,104,0.02084,0.02738,0.79181
104,130,0.09348,0.01903,0.64659
104,156,0.11321,0.06199,0.53259
104,182,0.00000,0.12396,0.50285
104,208,0.07245,0.00000,0.66286
104,234,4.54601,0.00000,0.67314
104,260,0.20180,0.00000,0.60331
104,286,0.00000,0.00000,0.67652
104,312,0.00000,0.00000,0.72940
104,338,0.00000,0.00000,0.72384
104,364,0.00000,0.00000,0.68230
104,390,0.00000,0.05184,0.67816
104,416,0.00000,0.00000,0.60540
104,442,0.00000,0.05832,0.58308
104,468,0.00000,0.03612,0.60985
104,494,0.36539,0.06944,0.71467
104,520,0.07156,0.16525,0.78406
104,546,0.37463,0.57890,0.85128
104,572,0.00000,0.35100,0.90026
104,598,0.10463,0.34344,0.71383
