# evidence, significance_level, bayes factor error, linear evidence, linear significance_level, linear bayes factor error, posterior weighted theta, posterior weighted delta
-2.7681,-0.8915,0.0000,-inf,-inf,nan,1.8159,0.2320,
-3.8212,-1.4106,0.0001,-inf,-inf,nan,1.0435,0.5700,
