# evidence, significance_level, bayes factor error, linear evidence, linear significance_level, linear bayes factor error, posterior weighted theta, posterior weighted delta
235.0053,1.0000,13.3597,-inf,-inf,nan,0.7348,3.8549,
164.4324,1.0000,3.9365,-inf,-inf,nan,0.4499,3.8690,
