24,0,0.00000,0.00000,0.64575
24,12,0.71009,0.08546,0.05841
24,24,0.00000,0.04500,0.34408
24,36,0.30225,0.00000,0.31608
24,48,0.00000,0.11916,0.09251
24,60,18.28918,0.00000,0.67432
24,72,0.00000,0.09450,0.33471
24,84,0.00000,0.00000,0.09554
24,96,0.00000,0.13104,0.20385
24,108,0.00000,0.00000,0.59085
24,120,1.43990,0.00000,0.33432
24,132,0.00000,0.00000,0.44744
24,144,0.00000,0.06480,0.24240
24,156,0.00000,0.00000,0.05396
24,168,1.00261,0.00000,0.04158
24,180,0.00000,0.00000,0.44148
24,192,0.00000,0.00000,0.25583
24,204,0.49860,0.04442,0.60708
24,216,1.58896,0.44011,0.85090
24,228,1.93323,0.66622,0.35350
24,240,4.19797,0.01473,0.24567
24,252,0.00000,0.14250,0.12065
24,264,0.41867,0.00000,0.33007
24,276,0.00000,0.00000,0.00933
24,288,0.00000,0.00000,0.41844
36,0,0.00000,0.00000,0.14104
36,12,0.00000,0.14040,0.30177
36,24,0.00000,0.51167,0.48108
36,36,0.08977,0.35628,0.33678
36,48,0.05524,0.35350,0.33650
36,60,1.15185,0.00000,0.69209
36,72,0.00000,0.52896,0.58159
36,84,0.00000,0.46323,0.30165
36,96,0.00000,0.00000,0.47714
36,108,0.00000,0.00000,0.55188
36,120,0.00000,0.26400,0.53845
36,132,0.00000,0.41887,0.47660
36,144,1.73967,0.00000,0.05259
36,156,0.00000,0.00000,0.06979
36,168,0.41751,0.00000,0.21077
36,180,0.08967,0.00000,0.54503
36,192,1.73977,0.02167,0.45854
36,204,0.42806,0.02623,0.61996
36,216,0.71521,0.08730,0.67772
36,228,0.00000,0.02700,0.43952
36,240,0.27547,0.42484,0.14793
36,252,0.00000,0.15885,0.21699
36,264,0.00000,0.28200,0.35644
36,276,0.00000,0.10771,0.34394
48,0,0.00000,0.00000,0.28774
48,12,0.00000,0.16290,0.37095
48,24,0.00000,0.44242,0.41728
48,36,0.20034,0.47140,0.48965
48,48,1.38113,0.10074,0.40643
48,60,1.08700,0.01134,0.71741
48,72,0.00000,0.37404,0.46499
48,84,0.00000,0.06750,0.42374
48,96,0.08159,0.00000,0.42489
48,108,0.00000,0.18750,0.61378
48,120,0.00000,0.46476,0.53088
48,132,0.10554,0.14099,0.25495
48,144,0.00000,0.00000,0.10802
48,156,0.00000,0.00000,0.28803
48,168,0.00000,0.00000,0.22829
48,180,0.15057,0.11015,0.59208
48,192,0.00000,0.39075,0.57961
48,204,1.30660,0.00000,0.65258
48,216,0.00000,0.33751,0.62776
48,228,0.70367,0.29690,0.28099
48,240,0.00000,0.28701,0.25577
48,252,0.00000,0.40209,0.28973
48,264,0.00000,0.19800,0.40186
60,0,0.02396,0.02859,0.42980
60,12,0.00000,0.26251,0.33198
60,24,0.48007,0.46047,0.51420
60,36,0.00000,0.40906,0.50749
60,48,2.98151,0.04586,0.49844
60,60,1.98449,0.06383,0.61228
60,72,0.00000,0.33750,0.50284
60,84,0.00000,0.18871,0.50749
60,96,0.00000,0.04500,0.53179
60,108,0.05926,0.30891,0.56721
60,120,0.83794,0.06165,0.38736
60,132,0.00000,0.01350,0.17253
60,144,0.00000,0.00000,0.28270
60,156,0.00000,0.00000,0.31726
60,168,0.44677,0.00000,0.34907
60,180,0.16289,0.32665,0.65721
60,192,1.01712,0.35998,0.62504
60,204,0.00000,0.28727,0.57013
60,216,0.02727,0.73950,0.46977
60,228,0.04107,0.37446,0.34187
60,240,0.00000,0.54817,0.32948
60,252,0.00000,0.27105,0.41036
72,0,0.30344,0.28754,0.36757
72,12,0.76605,0.35539,0.41413
72,24,0.00000,0.52712,0.48137
72,36,0.00000,0.56706,0.57704
72,48,4.85374,0.02447,0.46321
72,60,2.15688,0.01498,0.61781
72,72,0.00000,0.31546,0.53554
72,84,0.00000,0.41160,0.55832
72,96,0.37669,0.26476,0.52627
72,108,1.27264,0.07294,0.46580
72,120,0.00000,0.18750,0.29526
72,132,0.00000,0.04500,0.33947
72,144,0.00000,0.00000,0.32118
72,156,0.00000,0.00000,0.40157
72,168,0.46882,0.00000,0.44033
72,180,0.87169,0.34871,0.68026
72,192,0.00000,0.42459,0.55935
72,204,0.05884,0.52192,0.48452
72,216,0.00000,0.44940,0.45088
72,228,0.00000,0.49270,0.39663
72,240,0.00000,0.34923,0.42937
84,0,3.14478,0.32093,0.45818
84,12,0.00000,0.37351,0.45483
84,24,0.00000,0.58174,0.52490
84,36,0.00000,0.48069,0.48703
84,48,6.35336,0.03689,0.49238
84,60,1.52246,0.09666,0.62398
84,72,0.00000,0.33346,0.56760
84,84,0.00000,0.46875,0.55350
84,96,1.62201,0.05736,0.45359
84,108,0.17963,0.18788,0.37088
84,120,0.00000,0.22875,0.39221
84,132,0.00000,0.24690,0.36095
84,144,0.00000,0.25846,0.40225
84,156,0.00000,0.32448,0.47488
84,168,1.93977,0.12764,0.49657
84,180,0.00000,0.41219,0.61631
84,192,0.00000,0.73050,0.50097
84,204,0.00000,0.50138,0.47513
84,216,0.00000,0.64200,0.48067
84,228,0.50570,0.31613,0.47659
96,0,1.37867,0.31380,0.49504
96,12,0.00000,0.53400,0.49600
96,24,0.00000,0.59489,0.52055
96,36,0.00000,0.48721,0.50259
96,48,0.00000,0.44295,0.51472
96,60,1.30468,0.15014,0.63501
96,72,0.00000,0.66452,0.56936
96,84,1.03682,0.24149,0.53069
96,96,0.52778,0.17949,0.39501
96,108,0.00000,0.22875,0.45362
96,120,0.00000,0.38424,0.40061
96,132,0.00000,0.43247,0.43299
96,144,0.16539,0.41461,0.46527
96,156,1.36640,0.29768,0.52323
96,168,0.42095,0.13761,0.47243
96,180,0.03786,0.61593,0.55566
96,192,0.00000,0.60960,0.49430
96,204,0.00000,0.65034,0.49165
96,216,0.50560,0.40217,0.50297
108,0,0.00000,0.47784,0.53398
108,12,0.00000,0.69750,0.50791
108,24,0.00000,0.60105,0.52293
108,36,0.00000,0.57048,0.53080
108,48,0.00000,0.54062,0.53336
108,60,0.00000,0.48630,0.61263
108,72,0.00000,0.44955,0.56011
108,84,0.48162,0.25597,0.40690
108,96,0.21624,0.18219,0.45662
108,108,0.18062,0.42307,0.45320
108,120,0.00000,0.68912,0.45443
108,132,0.00000,0.59325,0.48076
108,144,2.08387,0.17703,0.51450
108,156,0.01441,0.29596,0.49507
108,168,0.06948,0.48473,0.42874
108,180,0.00000,0.57900,0.52673
108,192,0.00000,0.76855,0.50817
108,204,0.00000,0.45420,0.50897
120,0,0.00000,0.53079,0.51775
120,12,0.00000,0.63030,0.49029
120,24,0.00000,0.62730,0.54468
120,36,0.00000,0.66750,0.55462
120,48,0.00000,0.75285,0.56028
120,60,0.00000,0.45156,0.56565
120,72,0.00000,0.37650,0.43474
120,84,0.25428,0.37992,0.48516
120,96,1.18199,0.22415,0.45568
120,108,0.00000,0.57000,0.48558
120,120,0.00000,0.80728,0.50751
120,132,2.00431,0.17411,0.52400
120,144,0.23267,0.37593,0.49126
120,156,0.00000,0.55065,0.45338
120,168,0.00000,0.45690,0.43542
120,180,0.00000,0.78182,0.52993
120,192,0.00000,0.60030,0.51804
132,0,0.00000,0.46329,0.51414
132,12,0.00000,0.71564,0.52455
132,24,0.00000,0.76207,0.56395
132,36,0.00000,0.84570,0.57228
132,48,0.00000,0.69364,0.53106
132,60,0.00000,0.26146,0.48477
132,72,0.00000,0.43987,0.49239
132,84,1.05414,0.24378,0.48340
132,96,0.50950,0.47272,0.48251
132,108,0.00000,0.67109,0.52940
132,120,0.09056,0.84508,0.54439
132,132,0.50796,0.60648,0.50721
132,144,0.00000,0.54804,0.44764
132,156,0.00000,0.48538,0.45843
132,168,0.00000,0.62002,0.44349
132,180,0.00000,0.59767,0.54729
144,0,0.00000,0.57000,0.54387
144,12,0.00000,0.79125,0.54464
144,24,0.00000,0.89513,0.58863
144,36,0.00000,0.75670,0.54389
144,48,0.00000,0.61037,0.45458
144,60,0.00000,0.35376,0.53107
144,72,0.51423,0.40504,0.48942
144,84,0.62712,0.46973,0.50532
144,96,0.06597,0.67728,0.51676
