24,0,19.74451,0.00000,0.44971
24,12,0.91694,0.00000,0.05858
24,24,0.00000,0.00000,0.02125
24,36,0.15099,0.00000,0.02839
24,48,0.00000,0.00000,0.14951
24,60,0.00000,0.00000,0.66709
24,72,0.14977,0.00000,0.20158
24,84,0.00000,0.00000,0.09946
24,96,0.00000,0.00000,0.10509
24,108,0.00000,0.00000,0.68575
24,120,0.00000,0.00000,0.18720
24,132,0.00000,0.00000,0.48891
24,144,0.00000,0.04500,0.74551
24,156,5.12542,0.00000,0.56888
24,168,1.34199,0.00000,0.00782
24,180,0.29979,0.00000,0.13296
24,192,0.00000,0.00000,0.23513
24,204,0.00000,0.00000,0.06228
24,216,0.00000,0.00000,0.45470
24,228,0.00000,0.00000,0.26562
24,240,0.00000,0.06480,0.02981
24,252,0.53814,0.00000,0.60920
24,264,0.00000,0.00000,0.08949
24,276,0.00000,0.00000,0.08390
24,288,3.13678,0.00000,0.32406
36,0,0.00000,0.00000,0.03032
36,12,0.00000,0.00000,0.00386
36,24,0.00000,0.11160,0.08361
36,36,0.38323,0.00000,0.09609
36,48,0.00000,0.00000,0.52332
36,60,0.00000,0.00000,0.04170
36,72,2.17462,0.00000,0.01918
36,84,0.00000,0.00000,0.10483
36,96,0.00000,0.00000,0.48181
36,108,0.00000,0.00000,0.12647
36,120,0.00000,0.09000,0.01632
36,132,0.00000,0.00000,0.29753
36,144,0.00000,0.06750,0.57375
36,156,0.00000,0.00000,0.33270
36,168,0.00000,0.00000,0.09572
36,180,1.21353,0.00000,0.00004
36,192,0.00000,0.00000,0.80035
36,204,1.82917,0.00000,0.17084
36,216,0.00000,0.00000,0.47580
36,228,1.11992,0.00000,0.16407
36,240,1.85982,0.02829,0.04458
36,252,1.18814,0.00000,0.12166
36,264,0.00000,0.00000,0.18159
36,276,0.00000,0.00000,0.02547
48,0,0.00000,0.00000,0.08329
48,12,0.00000,0.04275,0.07098
48,24,0.00000,0.19476,0.15602
48,36,1.58106,0.00000,0.05160
48,48,0.00000,0.00000,0.00498
48,60,0.00000,0.00000,0.02774
48,72,0.00000,0.02700,0.03454
48,84,0.00000,0.00000,0.35177
48,96,0.00000,0.00000,0.70353
48,108,0.00000,0.09450,0.01278
48,120,0.00000,0.00000,0.05830
48,132,0.00000,0.00000,0.39818
48,144,0.00000,0.00000,0.07965
48,156,0.07998,0.00000,0.03217
48,168,0.00000,0.00000,0.00760
48,180,2.43042,0.00000,0.00077
48,192,1.61168,0.00000,0.10971
48,204,0.00000,0.00000,0.40927
48,216,4.52504,0.00000,0.17241
48,228,0.00000,0.00000,0.09841
48,240,0.00000,0.00000,0.21708
48,252,0.00000,0.00000,0.16988
48,264,0.00000,0.00000,0.11486
60,0,0.00000,0.05625,0.12530
60,12,0.00000,0.05625,0.12984
60,24,1.05341,0.00000,0.10805
60,36,2.70081,0.00000,0.01733
60,48,0.09033,0.00000,0.04767
60,60,0.00000,0.00000,0.04368
60,72,0.00000,0.00810,0.11668
60,84,0.32474,0.00000,0.25859
60,96,0.00000,0.02700,0.14248
60,108,0.00000,0.00000,0.03377
60,120,0.00000,0.00000,0.10647
60,132,0.00000,0.00000,0.02211
60,144,0.04554,0.00000,0.03516
60,156,0.00000,0.00000,0.00271
60,168,1.73136,0.00000,0.00189
60,180,4.29547,0.00000,0.01700
60,192,0.00000,0.00000,0.04571
60,204,11.80830,0.00000,0.16307
60,216,2.31194,0.00000,0.13040
60,228,0.15471,0.00000,0.15925
60,240,0.00000,0.00000,0.22022
60,252,0.00000,0.00000,0.10276
72,0,0.00000,0.09450,0.16440
72,12,1.00836,0.00000,0.08479
72,24,3.18795,0.00000,0.08898
72,36,3.22762,0.00000,0.01418
72,48,0.00000,0.00000,0.05427
72,60,0.00000,0.00000,0.12053
72,72,0.61470,0.00000,0.43745
72,84,0.71436,0.00000,0.01011
72,96,0.00000,0.00000,0.16029
