-17.890289191294105,0.015994425291835392,1.2710415985389661e-17,0.003253196337647423
-18.76966322162195,0.013101057759078147,1.5904813078534982e-20,0.0012006653606553485
-18.795678980428697,0.013023831486185734,8.984322748649368e-25,0.01867181642664672
-18.6864096797744,0.013351240110467247,7.747712459342182e-17,0.0061251308720732785
-18.670767207069062,0.013398769989817963,1.7212601976345022e-19,0.1597297960833289
-18.77023840715847,0.013099345479468812,1.9625644879667466e-23,0.020948312181021746
-18.44237005272226,0.014112064310002403,2.300674258529183e-23,0.001454189137911132
-18.77830704746114,0.013075349069817204,1.686018962107727e-17,0.020920264259857112
-18.80338192572893,0.013001052055263794,6.815391817545685e-23,0.145400461925565
-18.752335304297635,0.013152745200948177,2.9335753771925107e-16,0.3374058237156597
-18.78623719803192,0.01305180680052277,8.20419134498388e-21,0.003906321101024356
-18.798638021161292,0.013015076247795514,5.2032252197821324e-15,0.016166763216845147
-18.71404341715018,0.013267680709103898,1.1177185877480993e-14,0.08091385080022279
-18.78807346045573,0.013046361447818377,3.311396850008715e-20,0.06691727433722314
-18.784891360132356,0.013055799245802725,2.966737943616481e-21,0.001660994939236874
-18.723699885476282,0.013238603117156147,5.505268312984912e-13,0.08276137258252358
-18.80119683709132,0.013007509881451445,2.2995795831968514e-17,0.011854552946513067
-18.780349891777195,0.013069280466080113,2.3480972999193853e-21,0.005696482285971062
-16.622855718968204,0.02129925182977632,3.7564098399401524e-13,0.02282302722353613
