length,start,evidence,significance_level,posterior_weighted_theta,posterior_weighted_delta
96,0,-1.1319834981511905,0.43520421740876447,20.268166636383654,35.54772532443622,0.40865242582520733
96,12,12.1965196544465,0.9431255086157851,20.890513134438738,35.46518248237261,0.5146826512798566
96,24,14.121061202821645,0.9627267783715445,22.235617574844966,34.80188655844222,0.4056677529085536
96,36,10.069906671610909,0.9104124760863879,22.38564143186801,36.090146303235436,0.23393216823612017
96,48,3.5542756351459333,0.6938970682885754,21.200505661432018,31.08530793100202,0.12685293201311143
96,60,5.576781584623563,0.7831471190770468,21.378489533338744,30.79254769316558,0.1578105395852274
96,72,7.394464059214272,0.845878994284401,22.515418330643133,28.381883808448443,0.1234603152046333
96,84,12.836544081884897,0.9505333011878584,22.46272443365035,24.081871793777548,0.13130702044885423
96,96,22.92494743311474,0.9949266326098349,22.681422083306316,30.856429673188963,0.22130438045902223
96,108,11.14504820145201,0.9286571298361693,21.94519106068731,27.90541412083405,0.12139974919700736
96,120,-12.65810570797586,0.05143475072692506,0.07979470234449608,9.274372417195977,0.12468951367150816
96,132,-11.523630308891343,0.06577890486252207,0.07783584175772335,12.533980311549804,0.19269210936228054
96,144,-17.26025190139072,0.018445449815611876,7.046079685257775e-05,1.0697083028183996,0.2716279629674324
96,156,-9.599075051754347,0.09883213793322458,0.021735196967728812,7.086919109926568,0.20973661560875667
96,168,-11.740959099592507,0.06276974844474398,0.023152622920844763,3.6034039405020035,0.31127764350406706
96,180,-8.97478752817033,0.11239362071398659,0.0046749804683754725,7.546018209088581,0.3502627524350568
96,192,-8.896392144495273,0.11420707125441498,0.004872054277125155,7.250784850722902,0.40431345785887196
96,204,-12.318623079948486,0.05538504452714524,0.0033007197236248065,4.735190024824654,0.3325342169495875
96,216,-11.26683798991279,0.06950711423162505,0.006907947437163556,5.520096448871005,0.3326838904986027
96,228,-8.248107082610861,0.13019940307175887,0.0020076131579038654,6.606658495966358,0.4044084098872245
96,240,-11.07611799559685,0.07240160425879504,0.0002348809960553496,3.494945961745883,0.4307480852419261
96,252,-1.3696790501569023,0.42180202552029655,9.365040477141436e-05,11.3999273525903,0.5185641632059288
96,264,-8.916087083164562,0.11374910273151764,0.0012640104609993414,8.292330252996605,0.06342106253711277
96,276,-6.733338296856669,0.175027284734581,0.34655923083906043,10.563112233264167,0.2956085074725092
96,288,-18.711533233502212,0.01327524969565345,2.7615918952747522,0.2727726623504384,0.32885643622467875
96,300,-18.79239726986026,0.013033548240441298,2.6610984535592603,0.043268771260206285,0.39147993899936273
96,312,-18.442295915162628,0.014112301816599017,4.990559761024227,0.4784275392227946,0.4723747040751278
96,324,-12.87206775117911,0.04908350909897953,14.969994435525876,24.011557549183195,0.38708926520836995
96,336,-7.682618298545289,0.14566819667663547,19.419017701067865,35.76548771516737,0.5696246035905812
96,348,37.73221839105484,0.9998314592359445,22.707754061607602,37.304201743441475,0.5320310633071186
96,360,16.60475660684612,0.9786137011579623,22.690005748239958,33.62073472675995,0.4495505511126249
96,372,11.099110068550859,0.9279531429257678,0.3255259039784045,12.555108724801757,0.627873950954208
96,384,18.902790531813746,0.98728941822442,22.639006736272318,26.81821824328076,0.3943883696591093
96,396,6.869400207376273,0.8294504993426328,22.20587883535694,29.186136453283957,-0.016991352285998573
96,408,6.936794972278582,0.8316345335594524,19.728290528781855,26.90841466408402,0.10728267369798761
96,420,17.8919145394878,0.9840114638177326,21.229680701019415,20.27975240927841,0.2151048445260969
96,432,10.780579002355658,0.9228930581132798,21.043611723469937,19.54169021001156,0.12078545450139111
96,444,2.2839418322544685,0.628525654746131,17.261227760099175,19.49514841985397,0.12203082455210001
96,456,14.520285127962662,0.9658886771236909,22.19398903391897,25.999167311475198,0.21251025219161224
120,0,3.572513479298615,0.6947883143227057,14.779887675196644,28.86774712846274,0.4242407370925003
120,12,21.18371616672187,0.9924432670801713,22.260369053723508,37.45411770973723,0.39348886248276693
120,24,20.061694460215055,0.990237302422312,22.198969495566118,39.8290988028718,0.38761350092477553
120,36,5.93444844956148,0.7968071665085114,21.736843258321436,38.60226195206617,0.17152975560439
120,48,-5.977867630056829,0.2015789636048361,16.01819338929487,22.622553565681162,0.11337748718850194
