length,start,evidence,significance_level,posterior_weighted_theta,posterior_weighted_delta
96,0,-11.178431622405565,0.07083527004038968,3.1449232726660794,9.517267882985514,0.5981341553128793
96,12,-10.504842979330363,0.08174807756213948,2.788663853711485,11.764563163637842,0.5263687490927618
96,24,-6.6537587060755605,0.1776888943495228,5.8743790115397285,16.240988380394555,0.4035744488076367
96,36,10.601990357953897,0.9199154266726526,22.347217557931863,42.44027938932703,0.496842142743411
96,48,20.119451746724945,0.9903650353721706,22.424782469134673,37.460336090587575,0.5841742672648218
96,60,23.988960035346174,0.9960246617426202,22.649488853284705,39.57363676857969,0.5854220415224618
96,72,26.092444160753697,0.9975470484406328,22.62961781469989,41.77075143743828,0.6297812622850221
96,84,23.21021883178657,0.9952476406379174,22.602231213147707,42.11684583072279,0.5578623761798867
96,96,19.661803112781286,0.9893057526897538,22.54809209199543,43.194616643721446,0.5722492892019924
96,108,23.84116941524382,0.995887618549998,22.55440832140279,44.56040782907094,0.6355339900842655
96,120,29.582429401703077,0.9989002874078827,22.285682500098588,41.122585695067166,0.7337755702566575
96,132,8.910451035897035,0.8861200053993975,16.237417437031926,41.31403758310637,0.7622730544537325
96,144,-14.434390769396124,0.03476899881009807,0.3863175831865031,5.297503791893403,0.5802895680354783
96,156,-8.457327063804541,0.12484024986769772,11.365629621749887,22.154329618848266,0.42262881417203313
96,168,-6.005306144711985,0.20056403855539673,16.38288100100746,31.588511744326773,0.44629928968024735
96,180,-11.169183384054662,0.070975555898097,2.798300730554499,9.881837335613808,0.4168880247956044
96,192,-12.449013157285673,0.053835099191055974,8.980569891106182,13.086803490809531,0.45444072340127384
96,204,-10.674740205089918,0.07885913834700965,16.4822136903488,23.529145699395883,0.4126428811354832
96,216,-12.43281028042154,0.05402545370697605,0.000123474992613323,7.2086154069271196,0.2987625438442615
96,228,-14.842918162714184,0.03174659960311738,1.5045473401134119e-05,6.124810126876829,0.44624903517175574
96,240,-6.924042305182231,0.16877701876652618,2.063045025444748e-06,12.370062350787595,0.4517361505992079
96,252,-9.653208428948068,0.09772751805153745,5.203484264456177e-07,6.255917136131243,0.42273856719383074
96,264,-18.32391638570803,0.014496610942560781,1.009526950437332e-06,0.18971707449792793,0.4525381743013698
96,276,-16.230792022064772,0.023264711767462695,2.026410955488986e-06,3.036669710216988,0.3105628225170636
96,288,-16.62165541781365,0.021305013887979462,3.2495954813103925e-07,2.7897390760062937,0.30867053171201253
96,300,-13.003602875575877,0.04768903111501625,4.0897948151807523e-07,10.11542781855926,0.4313389811755354
96,312,-7.50224157190247,0.15091340773360568,4.683695615910596,20.24160820701315,0.42057680720114743
96,324,2.8101055816549687,0.6563455422417717,21.817588516896514,42.581364263571416,0.4109473418336601
96,336,2.4930386689667263,0.6396956366606842,21.1910671507712,41.509323820662544,0.4267875386813087
96,348,29.057605603455897,0.9987592044295915,1.567999047085343e-05,21.1337516659284,0.5051596425967281
96,360,-16.99127675156624,0.01960086529854327,3.910845391545304e-06,0.5725593518566512,0.7403266764359955
96,372,-17.8252445860851,0.016231860245412736,0.07583286373222989,0.4625346923967393,0.6734686755961321
96,384,-17.583834393168686,0.017143778688548,0.20569167384202208,0.8719843240426388,0.6147434330192967
96,396,-17.843061696874006,0.016166479129516065,0.11888397844410563,0.5410413625277681,0.5272813785739636
96,408,-17.964577226077644,0.015727426390150182,0.003737323269725246,0.32932897705063396,0.5528067425242249
96,420,-17.49655986543419,0.017485694877508128,0.001052698054863745,0.4934843963486383,0.5881014710940415
96,432,-16.26142098321332,0.023104990416461028,0.003503659376686047,1.1723103712664444,0.5916506305829519
96,444,17.19979615495968,0.9813008206732081,22.556009277149602,41.46809387953226,0.5855002614965714
96,456,-9.042417950527247,0.1108494417816257,0.12985632977124176,15.249102797853318,0.643017357961881
120,0,-5.699758251401818,0.21208253353682077,0.22148262788437015,10.399256457423506,0.43740786768973194
120,12,1.781730022066534,0.6011498604045711,19.979597000516392,40.509649561356895,0.5085421852246784
120,24,19.2871553940207,0.9883534646393379,22.00247522359421,42.29079650259637,0.6172914795094594
120,36,1.401578089461921,0.5799882801842717,13.113397352036307,35.19173279081371,0.5730174426988206
120,48,-0.5656935790362798,0.46748202347188544,11.38076608064721,34.53530168293891,0.545001441427853
120,60,18.358397910881127,0.9856163825980737,22.509638480675353,43.86794895246981,0.5541873104346493
120,72,16.424961188794793,0.9777298693902228,22.009086810175052,43.72492290111552,0.5950505210566832
120,84,18.84329876414868,0.987116363154908,22.029079715408507,44.13951982979144,0.6095582963723853
120,96,15.192395075009754,0.9706358902727483,21.833075583097177,44.72975362923411,0.6277928154962029
120,108,11.664493927862994,0.9361864427384052,20.61837351301755,44.510641606619814,0.6321347447686543
120,120,17.98418358737274,0.9843423063214162,19.014521067699846,40.548057878987414,0.7259441539439373
120,132,-3.5098772807509304,0.3082786518890436,2.580659554984054,32.219429514217225,0.7346495796585418
120,144,-17.047646875554012,0.019352987760062914,0.04239966525082402,1.7258854280527796,0.584751149799595
120,156,-12.388168319405812,0.054553203996023335,2.6700770841466976,12.511802549100521,0.44357229002893916
120,168,-7.6411775561341955,0.14685971875010775,13.570972543413639,28.910497033183944,0.42741163523364645
120,180,-1.0795516920045685,0.43817403405572847,18.132921586901986,33.053390077881446,0.3011585659264453
120,192,-12.136539530028344,0.05761985666827919,9.494192440201736e-05,8.032571226593653,0.36950698238289414
120,204,-15.628704599274666,0.026632168467610053,0.0002865431262072711,3.610666625547165,0.46927905566695827
120,216,-14.903614054769491,0.03131980259784962,0.00018166635884521153,3.985777586138738,0.4370956406170916
120,228,-14.8684942865505,0.03156607373337616,5.470407889148275e-06,3.4274620576058843,0.41978371511630563
120,240,-16.424544796285073,0.022272218367682388,3.4542017984204423e-07,0.8410782837463397,0.46991123948613567
120,252,-12.95609078971073,0.04818833745075511,1.4692380460027188e-06,6.2516303316664255,0.39485385045417054
120,264,-16.382684602467496,0.022483080878435847,2.528309887864474e-07,3.6272162057152593,0.35555972945006264
120,276,-16.120658330212393,0.023847981366733488,1.6751655537086457e-07,4.2950056542769355,0.37950090048313057
120,288,-13.99954169610843,0.03829038969452862,4.252270395468292e-07,6.852503199595527,0.3988664389891673
120,300,-17.11933111176435,0.019042203930304806,8.626496371378111e-06,0.7121692761832639,0.45357037708381187
120,312,-16.128522234422636,0.02380586522435188,0.8082394829934517,8.701831634119792,0.4443167003292875
120,324,20.52951695473871,0.99122553219751,1.0049428011662943e-05,22.874825616312588,0.49674994934217853
120,336,-13.760315633549213,0.040371204582469754,4.0936721951951145e-05,1.7356868417557343,0.6424292696369163
120,348,-17.442574135453654,0.017700539036531033,0.0002531927166993281,0.5023909885017569,0.5451067920485857
120,360,-18.20947545449573,0.014877929740968986,3.9227707244916705e-07,0.2194297910948572,0.65552623725002
120,372,-18.120970441951954,0.015179588449371943,2.881829165810057e-05,0.24581434391879972,0.6348410722702856
120,384,-17.78040633367351,0.016397550171497827,0.001015630350673365,0.4155449541767641,0.6127214654877753
120,396,-17.448193646222723,0.01767805503585349,0.00036377741510703417,0.5270614588260479,0.5808049304675319
120,408,-17.305864373379094,0.018256255508607305,7.63880837272465e-05,0.5954924334232734,0.573476382881794
120,420,-14.33734404361311,0.035526773873353804,0.0035608633676341627,2.019992694733218,0.5668411263097122
120,432,-18.718876523312932,0.013253119375079218,0.00022452903972869373,0.03844638481703712,0.6768968419269671
144,0,15.31170198642135,0.9714088350904554,18.392075669465303,41.7341090835525,0.63333267960731
144,12,-1.6584329828281832,0.4056763634273259,2.723023810505091,26.477943462309725,0.6116178089638749
144,24,-3.417774774328427,0.3128192684219095,0.9453682570075193,27.90403271843748,0.6165714208658044
