length,start,evidence,significance_level,posterior_weighted_theta,posterior_weighted_delta
96,0,-7.63700926293453,0.14698001283682352,22.707955992336352,13.246183398355637,-0.02339102217414779
96,12,-7.045592505257049,0.16488686599724206,22.70795599233636,14.624579081552925,-0.02395124716553254
96,24,-8.623938998340172,0.12070877419196255,22.687044443350736,14.169827786417052,-0.023667820069204426
96,36,-9.268385044061157,0.10582407221318178,22.64270704636678,13.924193302655134,-0.023667820069203982
96,48,-10.666014076793882,0.07900521568981012,22.624936642217445,12.20330395175911,-0.02339102217414779
96,60,-10.518079193846642,0.08151958856584113,22.70318000310795,10.486972664787196,-0.023667820069204204
96,72,-10.859981438857226,0.07581590868176435,22.698017159293343,10.379340470548183,-0.023120623596247558
96,84,-5.524773619901804,0.2188935095885668,22.703661453342434,12.203078811004156,0.01082161918518354
96,96,-8.648590569886316,0.12010760501172986,22.702193232432812,12.211869574174102,-0.01266624980908082
96,108,-9.454812304638262,0.1018303307959988,22.701342154879903,12.613269850916867,-0.02234567901234552
96,120,-8.47004974476145,0.12452053786699538,22.704048384631136,13.38393970534813,-0.02259815679838395
96,132,-7.758969345713952,0.1434939244476711,22.703870990048927,14.405506861145065,-0.02259815679838395
96,144,-7.23442028199528,0.15898671252247165,22.7044596863649,12.697095272313122,-0.0019888181658018755
96,156,0.27141604700384725,0.5156188803301643,22.707926406275163,26.02946919653099,0.06529225804637018
96,168,5.343726792152564,0.7738953242301193,22.70791787296171,21.731870970074336,0.09607948113560028
96,180,-12.591065774137235,0.05219312234201611,21.142737832240535,6.662465233139945,-0.02519470817435998
96,192,-11.837589210366929,0.06147345726314677,21.788598323227507,7.609901340049669,-0.026019547921480646
96,204,-10.751005930566729,0.07759290995121404,22.69073852858792,8.812055318623766,-0.02339102217414757
96,216,-11.838581199488392,0.06146028036177724,20.327610590946037,6.977509795971694,-0.03247989485674063
96,228,-11.053569261781815,0.07275107458152587,22.620001478459812,9.153360394417797,-0.03313935225773146
96,240,-11.755082097529039,0.06257870953678618,22.543651316921427,7.51517064858969,-0.03263043277976596
96,252,-9.454401928313583,0.1018389735045075,22.707956584167853,12.52212394489499,nan
96,264,-4.0506404070434385,0.28237839459974523,22.707955992336352,22.707955992336352,-80.0
96,276,-4.0506404070434385,0.28237839459974523,22.707955992336352,22.707955992336352,nan
96,288,-4.0506404070434385,0.28237839459974523,22.707955992336352,22.707955992336352,0.75
96,300,-4.0506404070434385,0.28237839459974523,22.707955992336352,22.707955992336352,nan
96,312,-4.05064040704344,0.2823783945997451,22.70795599233636,22.70795599233636,nan
96,324,-4.05064040704344,0.2823783945997451,22.70795599233636,22.70795599233636,nan
96,336,-4.05064040704344,0.2823783945997451,22.70795599233636,22.70795599233636,nan
96,348,-4.05064040704344,0.2823783945997451,22.70795599233636,22.70795599233636,nan
96,360,-4.05064040704344,0.2823783945997451,22.70795599233636,22.70795599233636,nan
96,372,-4.05064040704344,0.2823783945997451,22.70795599233635,22.707955992336352,nan
96,384,-4.05064040704344,0.2823783945997451,22.707955992336352,22.707955992336352,nan
96,396,-10.10554674705852,0.08892044478492425,22.70795577596279,10.118594978694937,-0.024241544491217626
96,408,-10.300294945870384,0.0853539400121211,22.70795581188166,11.00302608787467,-0.023391022174148457
96,420,-9.993964063258076,0.09102401787011812,22.707954705824598,11.398781165021369,-0.023951247165533207
96,432,-9.438936781315444,0.10216515077898994,22.70795524634954,11.848402876209697,-0.027209642074506712
96,444,-9.732677356484949,0.09612585747767241,22.70794895889024,12.057406802814903,-0.027209642074506712
96,456,-11.512134106924307,0.06594176155285981,22.698514543223038,10.497570126854875,-0.027209642074507157
120,0,-7.824080476872963,0.14166113857370904,22.68095635602019,14.590618792604463,-0.018604252400548305
120,12,-8.118921543906952,0.13360528560101598,22.656244044177107,14.655986756742324,-0.018778932657874225
120,24,-9.257263407262442,0.10606663837281838,22.64419766696332,13.896055959673138,-0.018604252400548305
120,36,-10.062138901019843,0.08973351173036667,22.70391797437197,10.47335098877343,-0.01860425240054875
120,48,-11.338713479925008,0.06844432838682041,22.698973064466532,9.3880489235363,-0.01843279185253821
120,60,-5.992280492080088,0.20104536731490125,22.706371197437655,12.794937786993035,0.002290102518336168
120,72,-7.3615634158483445,0.15511121621977358,22.705658878364705,12.723413697071148,-0.0032665390470327793
120,84,-6.795421822144016,0.17297273260993024,22.705545835933165,14.678351246742494,-0.00809358461865295
120,96,-7.645346064411759,0.1467394999797162,22.705716604104964,13.97066426853629,-0.018099180261342607
120,108,-8.141203940307983,0.13301249621510944,22.70512853801216,13.369366317942957,-0.0179368622448981
120,120,-6.5149054590614845,0.1824087574756503,22.706072480849958,14.738745398066786,-0.004694249902362113
120,132,-5.322764897738309,0.2269503666673101,22.706681744869467,15.772431977567368,-0.0019706136189270307
120,144,-5.211131551561611,0.23149169299116276,22.706606274698235,12.849669046381498,0.010591199467455459
120,156,1.032088978299244,0.5591337746475059,22.707951164395435,26.05723155599462,0.025130239219808725
120,168,8.64193971945237,0.8797304581742601,22.707947423210456,25.1392421519814,0.10804579836539974
120,180,-12.526029054100448,0.052938920799498766,19.845144314998343,5.148811570336505,-0.020436690386796297
120,192,-12.455227903592384,0.053762255125128854,19.28024728745219,5.169711558972258,-0.023846353310840396
120,204,-11.605376576577523,0.06463161793847731,19.063594839778418,4.650903292643072,-0.023219252286852843
120,216,-11.537381645024691,0.06558459276905854,19.871425009221785,6.040991908300577,-0.024226116536089082
120,228,-11.157261895406464,0.07115677067615767,22.628622181203454,9.060822841022528,-0.025557404413548035
120,240,-12.150902030136027,0.05744054492430723,22.638188418937276,6.365826633716001,-0.02436058903756666
120,252,-9.703207146115563,0.09671706139444915,22.70795529794181,12.059474457847761,-3.489389440615526e+28
