length,start,evidence,significance_level,posterior_weighted_theta,posterior_weighted_delta
96,0,-13.500170045636956,0.04275680857832147,1.2926427662779732e-07,2.1271855038143106
96,12,-16.133291593706357,0.023780357671531895,1.493634172956771e-08,1.1516957050780656
96,24,-17.128284766181142,0.01900373120264206,9.08562566323197e-11,0.713953941533607
96,36,-18.184982167625414,0.014960816280363982,1.2901917605260966e-09,0.2563444230988401
96,48,-18.270582743448983,0.014673106250199828,3.227011807663193e-09,0.19758311896629488
96,60,-17.019726367975277,0.019475376735022844,9.307531461199687e-10,0.5913479459571135
96,72,-14.461356215562011,0.03456122411797908,4.721209426965498e-11,1.4095537425002511
96,84,-16.121022573397433,0.02384602901141166,8.510666383985159e-07,1.582262995990931
96,96,-17.5383274280439,0.017321234007216642,0.0011793206474235351,1.045609763285092
96,108,-16.279814882857124,0.023009586495040545,0.010269995944875907,3.2864876507441765
96,120,-16.779902430541085,0.020558353223852854,2.9510060146877096e-06,1.956075169616999
96,132,-16.76215882744014,0.020640781330549158,0.00012155134444073098,1.2354326314694661
96,144,-18.636569189975575,0.013503263236079277,0.00014136961762015255,0.05213819585959734
96,156,9.450639248604196,0.8980817524588286,1.9377591558553004e-13,5.642605094909587
96,168,-15.937773595202271,0.024848196275551702,3.2754234810236315e-09,3.3451311650352635
96,180,-17.38516093756575,0.017931867652460184,4.9220627112674435e-09,1.1960149260478918
96,192,-12.851537679947103,0.049304619941913076,4.850572787201882e-12,2.043449818149699
96,204,-4.3660653661804805,0.26789600630686855,9.181130913732857e-12,11.007500917396543
96,216,-1.3283792013444091,0.4241229936588997,5.783867944859973e-13,25.986643465899505
96,228,-18.386219853498492,0.014293079857194649,3.573394634006179e-12,0.21781909528632032
96,240,-17.849530151639318,0.016142806834606,4.339097542175757e-13,0.49626294097402446
96,252,-11.768164104410172,0.06240223612103313,3.498954386622916e-13,9.612493241407133
96,264,-14.989387644526131,0.030726121558385718,5.726886093391778e-12,3.4504848887327695
96,276,-18.451650454951434,0.01408236476931863,1.4354932180462657e-07,0.15010007507484413
96,288,-12.610427737920949,0.05197301662112449,0.0007582762395324083,17.07369364440485
96,300,-2.119470231606038,0.38035868853236343,0.004047894836498901,34.381511200361004
96,312,3.1408424613491137,0.6733125437535091,19.975474340547176,39.59761117365246
96,324,-7.267407415470075,0.15797373823947042,15.474301920938963,31.014874712253107
96,336,-8.4997833950257,0.1237760902039947,19.548197891643202,35.07659375875316
96,348,-12.865428530570986,0.04915491106389272,5.91832593190671,16.617971511227417
96,360,-12.26710714768614,0.0560089172475524,4.858947964634336,6.1846254827717315
96,372,-18.527254390517633,0.0138426983633429,2.3821375882950346e-07,0.11072316509779914
96,384,-16.439156947022717,0.022199068532430075,0.6363520428632932,1.9660876506455043
