length,start,evidence,significance_level,posterior_weighted_theta,posterior_weighted_delta
96,0,-13.028039067600862,0.04743414775177013,12.923188420335627,3.1957559664704203
96,12,-15.105498314016657,0.029939797341794788,12.090383451382351,2.981395909818783
96,24,-18.757257256760752,0.013138043084996946,0.009766766902673552,0.015456987253453692
96,36,-17.23407951285884,0.018554876589630943,0.0005755229184543206,0.5532005371855059
96,48,-16.769047210655522,0.02060874291938167,3.350989349589722e-05,0.7164895484798384
96,60,-17.5754850071706,0.017176202941538227,4.301542534515928e-05,0.4680495577671832
96,72,-16.305694159981975,0.022876009090995124,2.7578178059395027e-05,0.8921767786737123
96,84,-17.708571398074923,0.016666473147163345,0.000900771935029429,0.4121259206307836
96,96,-16.137734126280396,0.02375662204580305,7.334702161433774e-06,0.9980243207811224
96,108,-18.378932572977952,0.014316739533182516,8.065333944410135e-07,0.184022048355164
96,120,-17.93401397337852,0.015836738714708466,3.2036253619166985e-05,0.33120348938371935
96,132,-10.151621150717325,0.08806470962387113,0.0194810985474726,4.721134990940535
96,144,-14.611863316341287,0.03342334933617696,0.2760585687881606,5.046483262742354
96,156,-14.643520882576658,0.033188654787440125,0.0021163014637468848,2.5630880839483985
96,168,-18.72246618978549,0.013242314520057481,0.00023781617137983208,0.034224008765681005
96,180,-17.89372002776784,0.01598199687357084,0.0010478952709642945,0.5077886889858189
96,192,-18.749585899409425,0.013160964874952141,0.005535769134990819,0.01937099074968265
96,204,-18.735441481189756,0.013203331473272231,0.21043729562970553,0.023358411389517608
96,216,-17.899254363271858,0.015961968420379367,0.09683443103918576,0.5094724175930146
96,228,-18.55128104691891,0.0137673787006435,0.18652486565827808,0.09024419943960242
96,240,-18.68503558357306,0.013355408649574614,0.22720737633951815,0.039945075118985346
96,252,-18.454707100930865,0.014072596254616907,1.5771280804833896,0.11328323844737279
96,264,-16.97010751971164,0.019694754630792774,1.97644047676391,0.8073823312436021
96,276,-16.877369114496126,0.020111286095569763,1.9776129309102704,0.7508009933257475
96,288,-18.566660331070246,0.013719379408688781,3.8492725017090956,0.07683407186329569
96,300,-16.785762576027718,0.02053120071009842,14.145443556402125,1.4794122128005345
96,312,-16.811503570064804,0.020412347137739078,14.149489026402618,1.545265629529197
96,324,-11.091951087187335,0.07215714155131951,14.271461553490859,6.550991892783089
96,336,-10.969696440196259,0.07406465723945953,14.621053480539352,7.027817203130228
96,348,-11.168303037569892,0.07098892317781885,14.507441626638027,7.093727496153186
96,360,-14.977555913408436,0.03080736223877024,13.708292744986418,3.610962018256288
96,372,-18.764743901316827,0.013115711191825398,3.267206298234796,0.0158406201196086
96,384,-18.806572223467082,0.01299162910860466,0.04392889771511646,0.0011702653152087282
96,396,-14.402970617989222,0.0350126170140707,16.179699860981827,3.492784869103123
96,408,-15.474303306616948,0.02756945996278777,3.5277070103102917,1.359896344904023
96,420,-6.418401151315808,0.18574610986506326,8.94324168724865,6.3269101221035315
96,432,-7.425589249684645,0.15318899543281025,9.732837661791974,6.554655405654142
96,444,-8.721591414318809,0.11834250607447869,8.962462513572223,5.681303870170355
96,456,-14.497045287487754,0.03428807209359828,13.145590120724036,2.696658017344288
120,0,-18.317767621731385,0.014516851695867397,0.004240788947806367,0.14923871241064643
120,12,-15.272829315295722,0.028840812529295105,0.0005561061179521723,1.2365429331267632
120,24,-14.109062298169302,0.037372490383344587,2.0731659111813077e-05,1.6065526671331878
120,36,-15.937173561667276,0.024851544286118975,2.6955354465807785e-05,1.1632597250162071
120,48,-15.483186328818064,0.02751467723220014,1.563996756130497e-05,1.5505881781567021
120,60,-17.428742612373348,0.017755999479141332,9.45588962952348e-05,0.5093516618288928
120,72,-16.80789417050486,0.020428972074787874,4.2683484603802295e-05,0.7580730430007486
120,84,-17.817682183633412,0.016259689553703754,2.3179362857465715e-06,0.3673241882600563
120,96,-18.297624671070704,0.014583354299506567,1.373611559960062e-06,0.17538532677706845
120,108,-18.334974764605096,0.014460278468698793,7.066324323194682e-07,0.16915967552836897
120,120,-17.289126945133773,0.01832545785037093,1.8623095771005e-05,0.6031232908591129
120,132,-6.779361988531657,0.1735023707208724,0.0010085416350802024,5.023862061686438
120,144,-18.552953901309866,0.013762149646795495,1.599315842390078e-05,0.089843848042344
120,156,-18.56213276781663,0.013733492929392781,2.22278619856812e-05,0.08663952065223621
120,168,-18.623271740534502,0.013544110736177782,0.0003926733422965953,0.06346192848540008
120,180,-18.44362629283301,0.01410804042643424,0.006834324474851139,0.12596593743383305
120,192,-18.788943198007686,0.013043783063104969,0.01451855055949739,0.00596275038906648
120,204,-18.671331236018393,0.013397053282640894,0.25567579020654524,0.044878951338378666
120,216,-18.295240042787423,0.01459124706971478,0.12732207344152452,0.17569986371767743
120,228,-18.076106841030555,0.015334792666759491,0.12649645607417542,0.25059754222514163
120,240,-18.45709883584019,0.014064957339563667,0.13874218791652349,0.11335342256109292
120,252,-17.8737729604228,0.016054389546414496,1.4771393044223178,0.3050776077545217
120,264,-18.4399221054521,0.014119908620829964,2.038883540782092,0.14977957352461516
120,276,-18.532474326794155,0.013826300242177937,2.0663483894373362,0.10839382822217007
120,288,-18.340653733558124,0.014441655013366611,4.142626184532963,0.15129991203923543
120,300,-16.204367850541267,0.023403371974295994,14.162881679381123,2.0124591691966485
120,312,-16.200755737989326,0.02342238900816393,14.310727237715504,2.176131341824982
120,324,-9.932328817481526,0.09220508334955824,14.148331104933973,8.86602782548433
120,336,-14.094413410796667,0.03749402736620289,13.795294672663596,4.8689793158538235
120,348,-18.660943911443443,0.0134287034944892,4.0509505009222835,0.03868869271660049
120,360,-18.67258676465348,0.01339323267085847,4.0478521803583885,0.03471059454072543
120,372,26.31664817154263,0.9976701810422157,4.552297948379229,6.621308688338407
120,384,-18.739480329241253,0.013191220255652093,2.160467386006678,0.035471312563626296
120,396,-2.6587356913720424,0.3515583056843809,8.38575837965525,9.722602699588123
120,408,-2.917586350059434,0.33809411297922015,8.549437021160491,10.020694584599617
120,420,-5.4764564121825945,0.22080167715888563,8.493416346517757,8.837298546208912
120,432,-10.554202101224927,0.08089897863524984,7.703040907595849,5.704301616235316
144,0,-6.7498067910903075,0.1744804204635816,2.6995937398784987e-06,3.303384815509251
144,12,-13.572790828893744,0.042077626470721316,1.2195136474959828e-05,2.2107191544735394
144,24,-14.643739174450364,0.03318704200994304,1.2422606497720792e-05,2.122836546077936
144,36,-17.025859002979896,0.019448429605012398,7.944315139931768e-05,0.7611874595400522
144,48,-16.75491646985985,0.020674518683772243,3.524862529859778e-05,1.045865930542405
144,60,-17.406402465913114,0.017845937625359683,5.182887404662453e-06,0.5040440094444923
144,72,-17.790401968785712,0.016360470033757044,4.866260691439534e-06,0.34241468824479104
144,84,-17.539246561626825,0.01731763203498884,1.652406258308095e-06,0.43897844479088455
144,96,-17.52069224394271,0.01739048683914562,7.857495266246308e-07,0.4448211576140622
144,108,-17.343339111268573,0.018102241623276803,5.960152665932729e-07,0.5268547180831972
144,120,-18.523616383161187,0.013854138285961978,4.018953781941609e-08,0.09445514971446643
144,132,-17.704099649433648,0.016683356308710984,0.00010672873022139159,0.4301019048029826
144,144,-18.385328471650865,0.014295971844590223,2.8112648890271564e-05,0.14873282680378846
144,156,-18.739920940268362,0.013189899666947853,9.372676201110973e-05,0.02267259658751552
144,168,-18.756612612642684,0.013139967745738711,0.0005965931019766415,0.017110706754101798
144,180,-18.00220132351241,0.015593879463222743,0.010064264327835078,0.2819162946985653
144,192,-18.726239360638804,0.013230966687329135,0.03513528234097539,0.025478602641751162
144,204,-18.315233847735684,0.01452520057591284,0.19789866793468672,0.16259609915448006
144,216,-17.75607316281406,0.016488163102911464,0.08182490069424987,0.3600621234834124
144,228,-17.17442287730335,0.01880668680346212,0.09660521870577549,0.5538531335630943
144,240,-18.627864073286926,0.013529990114302955,0.2243297729043035,0.059395410560023246
144,252,-18.196224271527257,0.014922716112103634,1.8409227354203763,0.21032110958033023
144,264,-18.307992582633762,0.014549086903491416,2.0679040895125493,0.20417232930891452
144,276,-18.263104769195962,0.014698021487266061,2.066321934548263,0.2183851107667207
144,288,-18.155128438988793,0.015062457950427799,3.9572090079109725,0.2362608934502098
144,300,-15.429468142135965,0.027847585432103937,14.36643604220772,2.802235212720756
144,312,-16.96366621198585,0.019723410332461683,13.981201826795324,1.2801143022119243
144,324,-18.333407288609973,0.014465422972421645,4.7850345099904565,0.11592804452098245
144,336,-18.450998033949062,0.014084450660024004,4.988365100684284,0.08702092337273115
144,348,32.000874277727846,0.9993695673567252,4.653735362575362,10.341855380377664
144,360,-15.847834992139552,0.025354962733460072,2.2373391500011617,1.607987717493189
144,372,-9.678253992958716,0.09722018455402553,3.43764782848913,8.447508364443475
144,384,-18.283192876548277,0.014631185805533254,1.5817663518862175,0.3341575612119204
144,396,-2.193060684753769,0.3763732056628404,7.879438510146961,12.8423038303842
144,408,-7.081149599294989,0.1637625691990954,7.2332818347859344,8.827105767303326
168,0,-10.75519142043089,0.07752396065151893,2.8698688346387163e-06,4.362691212998376
168,12,-15.863351722413832,0.025266819491391306,4.834321280947569e-05,1.3971310698887591
168,24,-16.304439037440638,0.022882469970491717,2.8488760878099827e-05,1.4504832946185924
168,36,-16.76644709592086,0.02062083053323634,4.126981012328741e-06,0.7850969565577588
168,48,-17.653761604556152,0.01687457208448815,3.852543790024099e-06,0.41747918047939875
168,60,-17.019787131681895,0.01947510955658957,4.111691794962294e-06,0.6271551645297623
168,72,-16.684197163803947,0.021006802756111605,3.2197910577249756e-06,0.7313185020532962
168,84,-16.532156653403163,0.021738976109423283,6.806973131034886e-06,0.8402974822616969
168,96,-18.35270079910696,0.014402226406895449,1.5442082049228288e-08,0.14964876427383056
168,108,-18.42228075894235,0.014176566564521912,2.2147258677489072e-09,0.1257584928060254
168,120,-18.289835286263692,0.01460915160382489,1.8441953367535294e-08,0.18297759084866874
168,132,-18.524411719041748,0.013851636510810403,0.00013297544022758027,0.1136314877344833
168,144,-18.672685993163036,0.013392930761321595,6.192748308599083e-05,0.046124524629152716
168,156,-18.694170283084144,0.013327721171020645,0.00017600912556292226,0.03772050398931865
168,168,-18.739664936689852,0.013190666938798537,0.0009322828432292313,0.022287410236812327
