length,start,evidence,significance_level,posterior_weighted_theta,posterior_weighted_delta
96,0,-5.278269100163229,0.2287529103609603,4.397323754265198e-08,6.29215336718884
96,12,-13.24427044491051,0.04523448795728831,3.2136918521416163e-08,2.4118543383112536
96,24,-4.210256386955958,0.2749906689015288,3.9793337660276116e-10,3.641229677178072
96,36,-14.363842722809377,0.0353182981600496,4.350610696564551e-11,1.677531594534185
96,48,-18.793311976090813,0.013030839185343469,1.2199403066523865e-08,0.0056164968181265625
96,60,-15.577597042601763,0.02693893312104331,1.6874111038934456,2.3497950409815336
96,72,-17.51495592445988,0.01741307176087445,0.8081068291353002,0.786369605990181
96,84,-18.217596371472332,0.01485054810450446,1.104228977085095,0.22027116366917146
96,96,-18.755730122088355,0.013142602976063828,7.090923987735734,0.032709427630822845
96,108,-18.457290092198907,0.014064346666168062,3.9287562440545103,0.1712290884340557
96,120,-18.065558602536886,0.015371510196403116,1.3516898804761446e-06,0.23638718919614526
96,132,-8.529283467930432,0.12304127095426311,19.90932563091348,8.781849379340992
96,144,-4.230278803127223,0.2740724575271368,22.707955992143887,11.525990086810843
96,156,-17.925577283019017,0.01586704475722417,1.1736580885619163e-05,0.2794302345665703
96,168,-18.770823352430913,0.013097604372408663,1.1484550709662935e-05,0.011364209833565404
96,180,-18.67636501555954,0.013381741821088363,6.598486268484387e-05,0.04177250813956602
96,192,-18.800699672373916,0.013008979647507982,2.4732319026059916e-05,0.0024590156797999817
96,204,-18.80799473240736,0.01298742972191739,0.00010423861737418376,4.431600656041031e-05
96,216,-12.819470545170846,0.049651876555756445,0.0024065877011601637,2.105029615375944
96,228,-16.70786553948067,0.02089501596741949,0.02732749140904711,0.7542404031528406
96,240,-16.803563242476702,0.020448937879290977,0.022926346613990282,0.7086626009959629
96,252,-16.2697895089738,0.023061537464244993,0.023251286423809418,0.8839571882422116
96,264,-17.94746482489834,0.015788538689206058,2.6982708807132485,0.2565767828097557
96,276,-10.369582993356099,0.08411663161153476,0.7309199059956457,5.719188314801547
96,288,-7.07653369290279,0.1639081728010934,0.49736219777713886,5.5506455825561805
96,300,-12.874601100330356,0.049056289953252716,18.54666771509133,4.108204148215028
96,312,-12.361239904139222,0.054873892671234305,18.62173189050481,4.281742952759577
96,324,-12.088749307420395,0.05822029435866338,19.47565022224564,6.006351364359462
96,336,-12.062810607852013,0.05854864188693637,7.376144208392794e-08,5.440312798691153
96,348,-7.14698530154336,0.16169716472921467,6.480418858599572e-07,7.290437776543433
96,360,51.1355317133639,0.9999923008375192,2.808357120733635e-06,5.943870112806553
96,372,-17.10744781425405,0.01909338293496965,1.0054942663808823e-08,0.526243912374284
96,384,-18.489716422778237,0.013961187752668565,1.983593452801269e-05,0.1006025013180174
96,396,-18.650779765486792,0.013459745071998892,1.1361429411427594e-05,0.049708346591379335
96,408,-18.655117609240982,0.013446488531568167,7.982096615686325e-06,0.047977073543460313
96,420,-16.782912962029187,0.020544399779581876,8.076204100229661e-05,0.738909231970403
96,432,-15.876572735494115,0.025191952699415102,0.0010943554197796247,1.2365493518801607
96,444,-16.408207124408143,0.02235428525751733,0.00010036688476897765,0.9724278151063792
96,456,-18.3469646028372,0.014420987045334949,0.010741430255726728,0.16608214591856074
120,0,10.592657808442203,0.9197569721435492,2.9735763170360787e-10,6.266275842339402
120,12,-6.244549657330088,0.1918768507663024,7.572236472098218e-11,4.103222440962638
120,24,-18.77368108057113,0.01308910154166104,4.1363534661734995e-11,0.011875652611677445
120,36,-18.807358750435586,0.012989307037829472,2.739536218101776e-09,0.0002506553981490807
120,48,-18.80717192566007,0.012989858565234037,1.5626405073391862e-08,0.0003120583094818693
120,60,-18.720113975966882,0.013249393674745487,0.017356905494392207,0.02788791988580836
120,72,-18.79625062288167,0.013022139652140538,7.745649293164092,0.00802447046970411
120,84,-18.68620702998992,0.013351854800084656,6.589640926945896,0.07975290181973828
120,96,-18.59660613787718,0.013626390492060159,6.10033792715172,0.13105643266693073
120,108,-18.787267038151562,0.01304875258035053,7.841051001283105,0.009549520327497105
120,120,-16.149688486558354,0.023692866847792225,1.6258443745006513e-08,0.8901887270047781
120,132,-15.83461132618799,0.025430316468466573,2.2230497321095455,1.6253684499123615
120,144,0.6574409500233853,0.5377732355159965,22.707955992317643,11.91539504512221
120,156,-18.6408457177363,0.013490152311041597,5.756612518628954e-06,0.054061320133570755
120,168,-18.750890249557184,0.013157064732849185,2.1618590713368988e-06,0.01785784000364726
120,180,-18.719999817864053,0.013249737336651416,4.6792747541752777e-07,0.02766644851793724
120,192,-18.799386714396494,0.013012861927841757,2.784496574819535e-07,0.002697474268425548
120,204,-18.80712471343754,0.012989997944595629,0.0001708815031862151,0.0003058429151103097
120,216,-15.19824115885788,0.02932576737112714,0.020763598520335963,1.6121880393196337
120,228,-16.3044518771519,0.022882403867663752,0.01570985408120766,1.065372040641573
120,240,-15.05892909787642,0.030252803258659762,0.0180060481798518,1.4547690110228038
120,252,-10.197113609265982,0.0872270894873343,0.02234250372579671,2.7538926641042623
120,264,-16.744310233280327,0.020724023554048805,3.718742171980281,0.7531212621933413
