0.6004
-0.5126
1.3724
-1.7974
0.1466
0.7007
-0.4559
1.3023
-1.6799
0.1173
0.6449
-0.0174
1.3821
-1.3877
0.7531
-0.6821
1.4319
-1.8235
-0.1169
0.8948
-0.8427
1.2398
-1.7267
0.1438
0.7529
-0.3386
0.9835
-1.3463
0.5358
-0.2047
0.9964
-1.5925
0.5445
-0.0318
0.8007
-0.8301
1.4236
-1.5324
0.5755
0.1494
0.6759
0.1020
0.7633
-0.6523
1.3682
-2.0112
-0.0963
1.0523
-0.9677
1.2832
-1.7582
0.2962
0.6791
-0.2486
1.0376
-1.4223
0.7973
-0.5379
1.2596
-1.8310
0.0412
0.8397
-0.8055
1.3002
-1.9082
0.1950
0.8308
-0.4029
1.3294
-1.7126
0.3715
0.4377
0.1317
1.0762
-0.9880
1.2045
-1.9278
0.3245
0.4353
0.3845
0.2208
0.3901
0.4535
0.3391
0.2366
0.6563
0.0963
0.8727
-0.7020
1.2156
-1.7713
-0.1108
0.7396
-0.7254
1.1646
-1.7508
0.0820
0.7240
-0.5743
1.0795
-1.7474
0.2594
0.8519
-0.3660
1.1515
-1.7362
0.3387
0.5250
0.0056
0.7543
-0.4169
1.2303
-1.8334
-0.0453
0.7894
-0.4580
1.3805
-1.8984
-0.0119
0.8940
-1.0304
1.1921
-1.8849
0.0170
0.6032
-0.1597
1.0547
-1.3065
0.9200
-0.9187
1.1414
-1.6192
0.6743
0.1375
0.7014
-0.5072
1.3392
-1.6792
0.2840
0.7070
-0.2697
0.9123
-1.2701
0.8189
-0.7232
1.2129
-1.6458
-0.0285
0.8676
-0.5575
1.0774
-1.8582
0.0344
0.7840
-0.7642
1.2592
-1.8441
-0.1044
1.0078
-0.8112
1.1738
-1.8372
0.2167
0.5390
0.0188
0.8940
-0.9070
1.2304
-1.7453
-0.0235
0.6438
-0.3329
1.0978
-1.3052
0.5498
-0.5069
1.4011
-1.7113
-0.0271
0.8326
-0.4412
1.3670
-1.5715
0.0432
0.6974
-0.4360
1.2538
-1.6404
0.3182
0.5264
0.2523
0.7136
-0.2041
1.1158
-1.2811
0.9404
-0.7556
1.3466
-1.9691
0.0902
