108,0,-16.463256184324354,0.02207893807412479,0.028589489394965552,0.9955660603437797,0.847052847257601
108,27,-18.79855932986944,0.013015309005160246,2.3649443695926075e-09,0.004952280343370015,0.8012607377880134
108,54,-14.30862202599079,0.035754079981935236,3.150450529213115e-06,2.1180828910352982,0.815622979630307
108,81,-18.504797498370916,0.01391346433184721,5.773175245448008e-06,0.12019091408852593,0.8110240577598165
108,108,-16.369124334345106,0.022551805400272535,0.004178055306495083,1.2258248965090615,0.9041452433235341
108,135,-14.192336103188348,0.03668875866411057,0.0002448723313778721,2.5208500064623705,0.9002370345959106
108,162,-10.105889719851604,0.08891404715392244,3.269410626859952e-05,4.98188903605122,0.8671041229890075
108,189,-9.880125048038824,0.09321617141905181,0.006676228111162805,7.320181008733202,0.9064548654829192
108,216,-14.936415002643809,0.03109147160646866,0.0005109309729544401,1.8973145749412927,0.8165982372687022
108,243,-6.601057770907975,0.17946892319875526,0.00023871910669075682,8.101946404825,0.8083815876767957
108,270,-13.661604842640942,0.04126101462641314,0.00047188617997428626,3.2464420802023204,0.8047002713403183
108,297,-10.849498754415796,0.07598520663577935,0.001089149967528907,4.162185949226057,0.7769814880108372
108,324,-15.255029449018494,0.028955831427143353,0.004292356398850976,1.7752198026192139,0.6767341729262821
108,351,-17.230992365890682,0.018567825872618224,0.0007943110049662653,1.3537769786013174,0.7243378393825581
108,378,-9.234136121759514,0.10657262063225569,0.000511626681428365,5.476446561879468,0.8037059790469411
108,405,-16.22505346031648,0.023294756400442724,7.585846833298566e-05,2.306918633551548,0.8085261042718487
108,432,-13.014911646647704,0.047570912883849154,0.00021258435851143073,5.306692312656917,0.866704925346482
108,459,-10.307755603632195,0.08521992294840165,0.0010828618642298195,8.261496604717586,0.902871464880215
108,486,-14.942535223869061,0.031049046796379237,0.1828487509536872,3.240028108864777,0.8312877257879422
108,513,-17.47254262627647,0.017580956912501673,0.011966251895035439,0.4851098914122935,0.7815950995318142
108,540,-14.083846275714384,0.03758193513757555,0.028947800112388556,3.4368747645919546,0.32677423181341025
108,567,-7.2235448010966525,0.15932183120883284,0.00046482523315119977,19.782957760768888,0.7721455827802752
108,594,-9.710548107923923,0.09656949091022905,0.0011285198775807107,19.609485708203973,0.7194660340593906
108,621,0.3656614849716383,0.5210367409843464,0.00021848312976794468,33.70335100354519,0.7447414107603777
108,648,-18.775156510205385,0.013084713708216624,4.607777663604269e-11,0.010066466744726995,0.8545968818216994
108,675,-14.398610489746531,0.03504655326883745,0.013313972919485866,2.6081772197906226,0.3693919553529167
135,0,-18.65525755373759,0.013446061072793542,6.000493984183915e-05,0.06419981282242923,0.833507418611585
135,27,-18.798157126358593,0.013016498728639917,1.996486822746795e-09,0.003735621421839445,0.8318417137190492
135,54,-18.22706741916344,0.01481867686905112,4.11106645240415e-06,0.20944424075149481,0.8103505089869272
135,81,-15.319711014478305,0.02853999061178589,0.0006480133720674742,1.7803294126415228,0.9004313513782357
135,108,-15.888437094374995,0.025124952257427204,0.0001901844974128288,1.2190186355552746,0.8904453395462292
