length,start,evidence,significance_level,posterior_weighted_theta,posterior_weighted_delta
96,0,-18.415774919566104,0.014197517592018724,1.2846766012923273e-24,0.12405753149962562
96,12,-14.76022156154691,0.03233716230869449,3.45710104821884e-21,1.6424642406984045
96,24,-15.658216510630393,0.026456578328700048,1.6413766636234144e-19,1.3421467570900387
96,36,-18.802075338443117,0.01300491317202942,4.716585587794155e-18,0.0018376253525052043
96,48,-18.80426050281496,0.012998456394322812,4.8713603467568244e-18,0.0011989695498624258
96,60,-15.458879602591038,0.02766483177564923,2.8149509667347907e-19,1.354835233739733
96,72,-17.72263768517781,0.016613475083624415,4.5833405325606065e-23,0.3592296615065328
96,84,-13.900243834668311,0.0391412911254163,4.901216760936235e-19,1.603006247696975
96,96,-16.050750283012533,0.02422559181102778,8.756944141822741e-17,0.9068061839336758
96,108,-18.598286805649522,0.013621190075954793,3.180558225019832e-17,0.07043174947330319
96,120,-17.37394067098281,0.017977421702674433,6.33396486139717e-15,0.4875150370915325
96,132,-18.755554996780543,0.013143125984766869,1.178076493147788e-15,0.016099456819285828
96,144,-18.608125467799493,0.01359078598173636,4.183895026563796e-08,0.0635152674253001
96,156,-8.605163574800274,0.12116838375120684,1.1035784808408772e-12,3.1830298769432246
96,168,-18.371318552986118,0.01434150126712201,2.360468274970282e-13,0.1744521659106697
96,180,-17.653351515521063,0.016876138674510346,3.6527309829664e-12,0.48468702290995386
96,192,-17.10836845556081,0.019089413100313243,7.919288946909069e-14,0.6605448900367933
96,204,-18.573995781297874,0.01369654337030531,4.3333248640453376e-17,0.08463912999424089
96,216,-17.40511804613189,0.017851122086125916,1.3693724406413797e-17,0.4241991194607514
96,228,-18.474318731101626,0.014010079579252611,3.918883548316774e-14,0.1025812108667163
96,240,-18.751622693034555,0.013154875150949546,8.76452578562916e-16,0.01716585626979307
96,252,-16.765111990490706,0.02062703997088165,3.3002252626899604e-14,0.9891140488039274
96,264,-18.693206950752657,0.013330638379944621,1.154363909231732e-17,0.03502994612916604
96,276,-15.439372168568394,0.027785914313452877,2.898797285700906e-19,1.4619231171717773
96,288,-17.650324211589833,0.016887707767164424,1.447978743388048e-18,0.45002082036948476
96,300,-14.724865697311571,0.03259287796904831,6.3297823794341545e-12,1.9263719810779654
96,312,-4.694662752764422,0.2533194617582726,1.4519770737949751e-08,12.39033919112668
96,324,2.9598738718902586,0.6640814628720345,5.122130806379458e-10,24.2666326155503
96,336,13.545741028135431,0.9576706056377463,1.1011565931727047e-12,32.530766809950435
96,348,-16.7000033076946,0.020932084912645896,1.16012020966526e-18,0.8043070191838746
96,360,-11.56600902299428,0.06518178701156091,8.444564774201735e-17,2.1069170629695813
96,372,-17.529476024081646,0.01735595927067469,1.212770803563894e-16,0.386534920428078
96,384,-18.80363551593047,0.013000302797943527,1.2886859438986697e-18,0.0013642454207017766
96,396,-11.264721960808739,0.06953863310859214,2.5407064300709095e-13,2.3809627238972855
96,408,-12.367161342144936,0.05480322271230169,1.5499434838216683e-14,2.026620746649028
96,420,-12.679360980318302,0.05119648972998328,2.1963541416949e-14,3.001541486406923
96,432,-12.791114531661902,0.04996087521375425,1.0869695508783859e-08,2.945504665693451
96,444,-13.68366177494323,0.04106057227088189,5.360901287176038e-10,2.5461762009733033
96,456,-8.60751563056269,0.12111072447518538,3.087446230298112e-14,8.467370155511055
120,0,-17.567874784036988,0.01720580919068209,6.383597528888235e-26,0.4209146793040155
120,12,-18.73300922943042,0.01321063031291196,1.1745063766757665e-24,0.023740745631118467
120,24,-18.808131890776,0.01298702488769875,2.5398027931440562e-26,1.222297923612093e-06
120,36,-18.80810714422412,0.012987097928263518,2.8265930733685948e-27,8.7353690279766e-06
120,48,-18.777738242097477,0.013077039294179473,1.8421728085843165e-27,0.009278358717121578
120,60,-11.886654488724043,0.06082486281487034,1.1588148809854157e-28,2.8126918089882236
120,72,-14.159446471818725,0.03695735417574299,3.072821852517554e-25,1.8154787646573451
120,84,-18.153928958684368,0.01506655594630612,3.9557496400737083e-25,0.2440687145452495
120,96,-17.789279646359233,0.016364629325281706,1.049573962187158e-20,0.34291700725892366
120,108,-18.63370507298459,0.013512051036281622,2.4095184827024582e-20,0.053613821349929106
120,120,-18.555194883634364,0.01375514779198825,1.0684298626597204e-15,0.1052901020043291
120,132,-18.63964219141806,0.013493840796811613,8.411861797462555e-18,0.068217894054087
120,144,-18.757663631209713,0.013136829949287072,6.575145350594755e-16,0.01616781764808658
120,156,-18.69868782980539,0.013314049319713812,9.29680881578423e-20,0.034149173552293834
120,168,-18.173394220984026,0.015000188793692214,9.877972674322362e-15,0.22719643676800602
120,180,-18.622393278704696,0.013546813508632018,5.7102074969598734e-18,0.05836025442868543
120,192,-18.653960599674623,0.013450023116866919,1.5625004983394365e-19,0.04847789139192666
120,204,-18.720642025329376,0.013247804147724742,6.374675620923922e-19,0.027286815308812176
120,216,-18.653600615234378,0.013451123031689884,6.8696095779583855e-15,0.046843182990046
120,228,-18.622880807350665,0.013545313458602186,1.9075218941402003e-19,0.05616029714165305
120,240,-18.794598225143748,0.013027030684206357,4.216421415207437e-22,0.00410522305603237
120,252,-13.61703042536298,0.04166894632581171,2.1322168698170337e-19,2.7995579416986196
120,264,-18.627166627923373,0.013532133701601987,1.6170738644448037e-23,0.05645740558053907
120,276,-18.270965385826706,0.014671832475602003,1.2581320358833444e-21,0.1756561202148158
120,288,-12.916733489913021,0.04860569937222191,1.2979984556879519e-17,3.4005381891035853
120,300,-12.550414680851485,0.05265811069901556,1.7106400095652676e-13,3.6624792161941513
120,312,-5.332092163688809,0.22657378988246055,6.792204809487263e-18,12.8438336116837
120,324,-5.055465041816831,0.23792964785579943,7.58833709631845e-17,21.429799752742568
120,336,7.078558683466399,0.8361557160706645,6.473119734906872e-17,37.90531842461583
120,348,13.947089148143428,0.9612623717110136,7.196057261951181e-19,3.3807111232531675
120,360,-9.297243538932623,0.10519693991269355,3.21937709251695e-20,2.1020659346843074
120,372,-18.733961244573763,0.013207772977624235,1.5848481662750915e-15,0.027793363411297723
120,384,-11.558010436899957,0.06529410004314529,2.561216608812371e-19,2.314942451804517
120,396,-14.095655066626161,0.03748371104111358,1.7725370669807764e-19,2.6445614426882837
120,408,-14.09728100632048,0.037470206009949866,2.120695730563335e-16,2.6429543908752655
120,420,-10.837634760995538,0.07617723157265723,6.957296662700974e-17,5.090461593250154
120,432,-11.196363732659698,0.07056398875077417,1.4303732307017644e-19,4.822942138620444
144,0,-18.80804941628556,0.01298726831645546,1.5361885346294513e-32,2.6213446845101835e-05
144,12,-18.808099272283602,0.01298712116273622,7.429160908475254e-32,1.1120862020064977e-05
144,24,-18.808096808064143,0.012987128436026217,6.036450572808061e-35,1.185262370046392e-05
144,36,-18.787225939801893,0.013048874453145074,1.1413002239945666e-34,0.0063436028961380035
144,48,-17.76039834556981,0.016472020896204222,1.8287060227699285e-32,0.3298448083549711
144,60,-17.451794385241058,0.017663663007706325,4.851942561480968e-30,0.562585385913815
144,72,-16.71678281721792,0.020853050431165785,7.882254933647537e-27,0.7739342668447967
144,84,-18.12468509004423,0.015166807287908412,5.3993733727398255e-27,0.2185443585812562
144,96,-18.69281651204305,0.013331820904449258,3.3413704110390577e-23,0.03774657015381272
144,108,-18.6656088683917,0.013414480241872667,1.7561557096371214e-23,0.0467415140550133
144,120,-18.807951289555863,0.012987557949667546,6.523209792667616e-25,5.749223715427269e-05
144,132,-18.806185652543565,0.012992770535626166,6.213111224807593e-25,0.0006386264851014619
144,144,-18.67345092999695,0.01339060361394705,4.2920150391156087e-23,0.04201057138900402
144,156,-18.662359130839317,0.013424386980403736,4.206899464322129e-20,0.04553350617381216
144,168,-18.609424593727585,0.01358677634116407,2.7579352164910587e-20,0.06384237162874275
144,180,-18.60836471664517,0.013590047473069421,2.1526583631452426e-19,0.06421412312848894
144,192,-18.79712913239672,0.013019540036526465,2.6292580875694716e-21,0.003341207105781739
144,204,-18.802227108660038,0.013004464615378826,1.3319960438437916e-19,0.0017908821182618451
144,216,-18.45196488244762,0.014081359604795346,7.515117405844116e-22,0.10807300709895487
144,228,-17.554404728719504,0.017258335056053155,5.2395614437134925e-21,0.44507875025091453
144,240,-18.646892015896174,0.013471637068842059,4.70094830003092e-24,0.05122476576607257
144,252,-17.49446969911219,0.017493965137628922,8.930110968465872e-22,0.45990714698536184
144,264,-17.49968332831328,0.01747334328055909,1.0639194083955689e-20,0.4583701812682233
144,276,-17.409349091635228,0.01783404938475369,2.718447922044836e-20,0.49255633818740613
144,288,-11.867850336243801,0.06107267526176973,7.59056946577492e-19,4.698428047690399
144,300,-12.779513364327993,0.05008781888726382,4.08690930068896e-18,3.659333426449109
