length,start,evidence,significance_level,posterior_weighted_theta,posterior_weighted_delta
96,0,-12.865814925364775,0.049150752855822835,19.557990128994085,5.405019636948331
96,12,-11.25007726227479,0.06975713291861808,20.44624350393764,8.260385012803425
96,24,-13.586776601332755,0.041948015025153454,11.853080310279017,4.098927359565482
96,36,-4.795109556552297,0.2489697030708275,25.86934417066956,21.923291715075912
96,48,2.315059709014487,0.6301970372952156,37.985138408160054,39.15972672036446
96,60,-12.985061319725515,0.04788329763158826,4.0917251281018104e-14,3.144638778044346
96,72,-1.2497760920191145,0.4285495085186293,2.1499485513352395e-06,14.375396739257978
96,84,-13.009612670337809,0.04762622516323584,2.856081702151457e-06,3.8160326610736655
96,96,-17.550745630057268,0.017272630732949122,3.0027327507658787e-07,0.4259101525704516
96,108,-15.988115245840739,0.024568864738062357,3.817530409671344e-06,0.9669512969867368
96,120,-18.73617592632866,0.013201128290644851,1.6991893317976974e-06,0.02271588134794529
96,132,-18.80448661220084,0.012997788461353153,4.4143512036599245e-07,0.001111933110248067
96,144,-18.76293811372885,0.013121094241108265,3.790978310636768e-05,0.014361671038537019
96,156,-13.610295000100853,0.041730921466050556,0.0022753686105587744,3.0035765516482953
96,168,-17.9219945002846,0.015879931983309094,2.1299611909262222e-08,0.28687743708034297
96,180,-18.042528303604893,0.015451977737267995,0.0020094308530449866,0.24824866971736154
96,192,-18.36911655462993,0.014348670302300144,8.467135791773134e-05,0.1394880985606117
96,204,-18.50548410629556,0.013911295422334831,1.5613181217001035e-05,0.09400871959225555
96,216,-12.769734207626646,0.050195062808935736,9.08619927501483,4.886337314077004
96,228,-5.271413578322221,0.22903152393891826,8.296361799601854,18.06768892857723
96,240,-5.7279819379411325,0.21099860241977186,18.724734055666254,19.32624009454509
96,252,-5.179792614195708,0.23277793987931553,22.677280605364572,20.12224953835527
96,264,-6.129204816451381,0.19602884668211532,22.583002258149673,18.1869993491938
96,276,-7.099219353008599,0.16319357951263558,22.570092466769545,16.575204916074625
96,288,-9.438280354050544,0.10217901602736232,22.395979624831753,11.14657614585365
96,300,-8.899762791269568,0.1141285794892332,18.389198725283137,12.895164380895412
96,312,-15.777777930049648,0.025756666210399973,8.403831948137169,2.400258408389111
96,324,-12.039353603202445,0.05884706925258224,8.638820286967437,5.505593855848916
96,336,-12.517768061768601,0.05303436956665161,4.848035406667366,5.012597296828412
96,348,-14.200577167686257,0.03662175217426877,2.4537911187047183,3.045317342046216
96,360,-13.971318069709566,0.038530419837297165,3.1787219580913693,3.4295170285195504
96,372,-17.725993057227644,0.01660085742064286,5.468227466894705,0.5320579011887849
96,384,-18.414212419552737,0.014202553919362069,7.143568441163395,0.13155015959917324
96,396,-15.268872415903768,0.028866342778515203,4.454742459950743,5.307120640454521
96,408,-18.29897184783306,0.014578897201333227,1.9528192459288714,0.16681329253307672
96,420,-17.801766651099175,0.01631841139639199,2.2642829283086807,0.33268572478287417
96,432,-17.802245182427633,0.016316642773104024,2.2643773754083605,0.3325315981094471
96,444,-17.359965731902268,0.018034318557817272,2.500699317318553,0.5043379970241381
96,456,-14.270716762828279,0.03605620672229509,2.596190800135846,2.485257738830054
120,0,-13.066949617794272,0.0470309585616649,12.9935729622477,5.20232582440531
120,12,-7.966385976532061,0.13772347308995792,23.836219687728725,9.447116276722682
120,24,-18.69194720890164,0.013334454140774261,6.449208690607681e-07,0.036632185702454294
120,36,-18.800843495584278,0.01300855444668245,4.314837732693677e-06,0.002236825350667961
120,48,-5.969861466253903,0.20187582669405915,6.631659453039825e-05,25.01591208662669
120,60,-11.2643582919886,0.06954405139435613,2.606190422175851e-06,6.3836543931353305
120,72,-16.059450827483438,0.024178279731067242,3.078587096069235e-07,1.0616422080487362
120,84,-15.908360165376607,0.025012832966290546,9.500047322455132e-08,1.0919949827990816
120,96,-17.53095540556525,0.017350150699510198,2.617245601225441e-12,0.3981149600932634
120,108,-18.746081940654932,0.013171447723720548,1.7665981029730545e-14,0.018838269385860838
120,120,-18.79935360519817,0.01301295984307917,8.093129630608733e-12,0.002670430007557522
120,132,-18.788420088737116,0.013045333788978446,8.45832889770229e-09,0.006034598709370417
120,144,-18.735581901315584,0.013202910214059196,5.444684427363643e-08,0.02259679002246321
