-26.70203884240894,-466.9547761582084,nan,-21.717768226724683,-147.51722387328144,nan,2.7398914966080614,0.02969507560114714
-24.730956403316252,-296.232052410066,nan,-20.45750832583202,-110.10940772864812,nan,2.7668475462234983,0.12084583612643429
-26.964196935794497,-496.07245038333656,nan,-21.911241364438677,-154.28307994946036,nan,3.2276467508308295,0.01641531265772899
-27.274331102749215,-532.8670414222851,nan,-23.184185044697806,-207.17017364176772,nan,3.0051983393936936,0.00306011475672775
-27.253382756219374,-530.2981156715297,nan,-22.494139635392713,-176.58814201903908,nan,2.7543224865267275,0.00410075960199838
-26.683812884500426,-464.9950339034505,nan,-21.79809784943986,-150.28984744193917,nan,3.012341373977977,0.03032438174498151
-27.263671747720547,-531.5583210358715,nan,-23.019633922235002,-199.43030724867066,nan,3.6042653128357736,0.0035719210545253443
-27.32211056838611,-538.7728756268884,nan,-23.193252226554087,-207.6052444628317,nan,3.3028763834427406,0.0010510018082349993
-26.954058559918053,-494.9134143163476,nan,-22.979612184785108,-197.59175714618937,nan,2.9601847026146078,0.016793608802604904
-27.211157892675345,-525.1575289927317,nan,-23.46336574383862,-220.99161687234397,nan,2.8622046042243,0.0017048918931190581
-26.639581792250095,-460.273153711355,nan,-22.77201945861595,-188.32237583700444,nan,3.2040904288985157,0.03179608005090494
-27.204970798840804,-524.4084823485655,nan,-22.60851119239301,-181.32705586617746,nan,2.4948517402242367,0.004543833448864507
-26.800203561888353,-477.65252712963985,nan,-21.6035222340003,-143.66125331020442,nan,3.2873669274713433,0.024677132266231843
-26.71617372766567,-468.48029928622,nan,-21.27058341090268,-132.9856665417244,nan,2.780410820165361,0.028682139003510753
-26.389171087796328,-434.4287580409766,nan,-22.879412267952105,-193.0623234686748,nan,2.706271559099341,0.043922726910779974
-27.160711158384018,-519.0811529900309,nan,-23.27828863225107,-211.73006031308861,nan,2.3467839747767885,0.0032446124156375474
-27.16652915658149,-519.7783432629568,nan,-22.644676260260987,-182.8516898665174,nan,3.0329931300905786,0.0077972722777128484
-26.898842909313643,-488.64834499099464,nan,-22.173706895912126,-163.9569771729779,nan,2.5997810363929132,0.005604563963251147
-27.151490090556194,-517.9780728912974,nan,-22.375608341021778,-171.80680238878688,nan,3.1566822104847247,0.00847582794870315
-27.20755244866059,-524.7209026095189,nan,-22.02118182475441,-158.2642066137908,nan,3.422931857397206,0.005993370386772392
-27.283294458825633,-533.9700215638345,nan,-23.076851700335332,-202.08842429124738,nan,3.000672369771994,0.0005011781347141938
-27.26187659790118,-531.3382343307151,nan,-22.869847117126433,-192.63537980923553,nan,3.099944468782548,0.0006641614683996225
-27.089885431699177,-510.6683373846394,nan,-22.508272386216177,-177.16698821469137,nan,2.5467571341543707,0.0032821020635680517
-27.196330485494986,-523.3642183224457,nan,-23.347301489762124,-215.1375125285156,nan,3.0222810003314358,0.006492312653144876
-27.240684017246796,-528.7468728732359,nan,-23.054265184361565,-201.03495648679097,nan,3.355569234164584,0.004572494167981958
-27.28797757437998,-534.5472054333122,nan,-22.71474234876734,-185.8418827426019,nan,3.1155198754618696,0.003288917699484259
-26.328742797592867,-428.4121018891077,nan,-21.95633672293284,-155.9038760677111,nan,3.130628932472816,0.047162423825798064
-27.264930557325904,-531.7127063030131,nan,-23.48288566142015,-221.9916320790709,nan,2.6062819979993628,0.002294058149206765
-27.276825057278398,-533.1737048838755,nan,-23.37479029436456,-216.50990035504879,nan,3.2204383275695996,0.00300143443930437
-26.936401823496084,-492.90131487289597,nan,-22.563450323986306,-179.44507471396338,nan,2.523212993446547,0.005203526817992013
-26.374482898295085,-432.9585903916393,nan,-21.224804151187584,-131.5807327996624,nan,2.9686920599334767,0.027547172272500357
-27.136846049076645,-516.2310698872006,nan,-22.38813941623104,-172.30613687776886,nan,2.7602773493897335,0.006368192545438512
-27.222839384677933,-526.5746730485178,nan,-22.546699306420983,-178.7504269637843,nan,2.984494368671806,0.0018225255165026672
-23.14541925759014,-205.3202834404129,nan,-22.531563108924566,-178.12504433310116,nan,2.966216588789212,0.2347054212776418
-27.304569966608177,-536.5971982315463,nan,-23.145727985660653,-205.33495070645935,nan,2.4717702036886764,0.0022605415025454692
-27.30471584474418,-536.6152562538316,nan,-23.004378116091203,-198.7274750081143,nan,3.0636526199956373,0.0017990005663604933
-26.530761572793033,-448.8587345820822,nan,-22.538649657498404,-178.41756809069486,nan,2.29573610001489,0.03900537414995141
-26.209921953445814,-416.82285793336536,nan,-21.749129028763434,-148.59356183073163,nan,2.658663496021364,0.013569485148095695
-27.086651292136395,-510.2874458750093,nan,-23.49987553509053,-222.86569797446234,nan,2.78626305033761,0.00162770447948302
-27.2438323636851,-529.1310433906632,nan,-21.271190521129903,-133.00439801489543,nan,3.106111515530859,0.004285218955194548
-26.62636964400138,-458.87199650075985,nan,-21.42038172051608,-137.68777222960514,nan,2.294770546771402,0.02196520719686822
-27.210911505569094,-525.1276794875915,nan,-22.67203570454487,-184.01356451837736,nan,2.709555290757102,0.002969022067500984
-27.236296508585124,-528.2119604057971,nan,-22.44415745666503,-174.5560277599084,nan,3.711917959250533,0.004738236837219363
-26.903285498530582,-489.149484088088,nan,-23.05666114618253,-201.14644802418596,nan,3.0168923614595617,0.01979663165461297
-26.83343859094093,-481.3295380427378,nan,-22.810261590581838,-189.9968299095777,nan,2.871713061245857,0.017548841949677093
-26.657921893487746,-462.2252126416185,nan,-23.16290033068638,-206.15243043708028,nan,2.8148539586982646,0.007577092415279471
-27.065720693216512,-507.8292506884484,nan,-21.978592254095176,-156.70999770183866,nan,2.6764124321970892,0.007800982877255255
-27.127031949148716,-515.0635611033395,nan,-22.749728779591045,-187.35314577570853,nan,2.5133013603087564,0.004140305347464087
-26.97316419060593,-497.09985930558037,nan,-22.24488098128441,-166.6826381571137,nan,2.928203773146261,0.010633725240198963
-27.292819851121294,-535.1446604177177,nan,-23.14374778780715,-205.24089220256107,nan,3.322448309402018,0.0023086689244843192
